Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Thu, Feb 1",vs. IND,"W, 105-109",38,0,6,0.0,0,3,0.0,5,6,83.3,3,9,12,3,2,0,1,3,5
"Tue, Jan 30",vs. UTH,"W, 103-118",43,4,10,40.0,0,3,0.0,2,2,100.0,1,9,10,10,3,2,2,2,10
"Mon, Jan 29",@ CHA,"W, 113-92",39,3,7,42.9,0,3,0.0,2,2,100.0,2,10,12,7,1,0,0,0,8
"Sat, Jan 27",vs. MIA,"W, 109-125",32,5,7,71.4,2,3,66.7,2,2,100.0,1,8,9,5,1,0,0,1,14
"Thu, Jan 25",vs. DEN,"W, 84-122",26,2,5,40.0,0,2,0.0,0,0,0.0,0,7,7,3,0,1,1,0,4
"Tue, Jan 23",@ BKN,"W, 108-103",28,1,7,14.3,0,3,0.0,0,0,0.0,1,4,5,1,1,2,1,1,2
"Sat, Jan 20",vs. TOR,"W, 100-126",26,3,5,60.0,2,3,66.7,2,2,100.0,1,8,9,1,3,0,1,1,10
"Wed, Jan 17",vs. HOU,"W, 94-109",30,5,11,45.5,0,2,0.0,0,0,0.0,5,9,14,1,0,0,0,2,10
"Mon, Jan 15",vs. ORL,"L, 98-94",24,2,7,28.6,0,2,0.0,0,0,0.0,1,5,6,1,1,0,0,2,4
"Sat, Jan 13",@ MEM,"W, 106-94",29,3,7,42.9,2,4,50.0,0,0,0.0,0,7,7,3,2,2,0,2,8
"Thu, Jan 11",@ DAL,"L, 124-128",23,1,4,25.0,0,3,0.0,2,3,66.7,3,1,4,2,1,0,0,3,4
